date,tenant_id,channel,parish,spend,impressions,clicks,conversions,revenue,roas
2025-12-14,bank-of-jamaica,YouTube,St James,21111.71,44472,491,6,38511.32,1.82
2025-12-14,bank-of-jamaica,YouTube,Hanover,47.61,100,1,0,86.85,1.82
2025-12-14,bank-of-jamaica,YouTube,Westmoreland,1205.3,2539,28,0,2198.67,1.82
2025-12-14,bank-of-jamaica,YouTube,Trelawny,4526.7,9535,105,1,8257.45,1.82
2025-12-14,bank-of-jamaica,YouTube,St Elizabeth,220.55,464,5,0,402.32,1.82
2025-12-15,bank-of-jamaica,YouTube,Kingston,14376.36,29684,361,4,26165.38,1.82
2025-12-15,bank-of-jamaica,YouTube,St Andrew,24481.17,50549,616,7,44556.42,1.82
2025-12-15,bank-of-jamaica,YouTube,St Catherine,5011.08,10347,126,1,9120.3,1.82
2025-12-15,bank-of-jamaica,YouTube,Clarendon,6948.69,14347,174,2,12646.81,1.82
2025-12-15,bank-of-jamaica,YouTube,Manchester,2510.95,5184,63,0,4570.0,1.82
2025-12-15,bank-of-jamaica,YouTube,St Ann,8335.33,17211,209,2,15170.52,1.82
2025-12-15,bank-of-jamaica,YouTube,St Mary,630.31,1301,15,0,1147.18,1.82
2025-12-15,bank-of-jamaica,YouTube,Portland,2807.6,5797,70,0,5109.92,1.82
2025-12-15,bank-of-jamaica,YouTube,St Thomas,1298.91,2682,32,0,2364.04,1.82
2025-12-15,bank-of-jamaica,YouTube,St James,433.42,894,10,0,788.84,1.82
2025-12-15,bank-of-jamaica,YouTube,Hanover,1830.17,3779,46,0,3330.96,1.82
2025-12-15,bank-of-jamaica,YouTube,Westmoreland,7457.99,15399,187,2,13573.75,1.82
2025-12-15,bank-of-jamaica,YouTube,Trelawny,1927.64,3980,48,0,3508.36,1.82
2025-12-15,bank-of-jamaica,YouTube,St Elizabeth,2228.28,4601,56,0,4055.52,1.82
2025-12-16,bank-of-jamaica,YouTube,Kingston,20344.91,40799,461,5,31056.5,1.53
2025-12-16,bank-of-jamaica,YouTube,St Andrew,6795.36,13627,154,1,10373.12,1.53
2025-12-16,bank-of-jamaica,YouTube,St Catherine,21453.11,43021,487,5,32748.17,1.53
2025-12-16,bank-of-jamaica,YouTube,Clarendon,3394.89,6808,77,0,5182.3,1.53
2025-12-16,bank-of-jamaica,YouTube,Manchester,2260.49,4533,51,0,3450.63,1.53
2025-12-16,bank-of-jamaica,YouTube,St Ann,4764.51,9554,108,1,7273.03,1.53
2025-12-16,bank-of-jamaica,YouTube,St Mary,883.57,1771,20,0,1348.76,1.53
2025-12-16,bank-of-jamaica,YouTube,Portland,576.09,1155,13,0,879.4,1.53
2025-12-16,bank-of-jamaica,YouTube,St Thomas,737.73,1479,16,0,1126.14,1.53
2025-12-16,bank-of-jamaica,YouTube,St James,3173.77,6364,72,0,4844.75,1.53
2025-12-16,bank-of-jamaica,YouTube,Hanover,2492.09,4997,56,0,3804.18,1.53
2025-12-16,bank-of-jamaica,YouTube,Westmoreland,3064.02,6144,69,0,4677.23,1.53
2025-12-16,bank-of-jamaica,YouTube,Trelawny,694.71,1393,15,0,1060.48,1.53
2025-12-16,bank-of-jamaica,YouTube,St Elizabeth,12651.87,25371,287,3,19313.08,1.53
2025-12-17,bank-of-jamaica,YouTube,Kingston,15183.41,32881,343,4,29380.49,1.94
2025-12-17,bank-of-jamaica,YouTube,St Andrew,3897.25,8439,88,1,7541.33,1.94
2025-12-17,bank-of-jamaica,YouTube,St Catherine,3484.77,7546,78,1,6743.17,1.94
2025-12-17,bank-of-jamaica,YouTube,Clarendon,23955.53,51878,542,7,46354.87,1.94
2025-12-17,bank-of-jamaica,YouTube,Manchester,12751.83,27615,288,4,24675.28,1.94
2025-12-17,bank-of-jamaica,YouTube,St Ann,1005.24,2176,22,0,1945.18,1.94
2025-12-17,bank-of-jamaica,YouTube,St Mary,3477.39,7530,78,1,6728.88,1.94
2025-12-17,bank-of-jamaica,YouTube,Portland,1701.03,3683,38,0,3291.57,1.94
2025-12-17,bank-of-jamaica,YouTube,St Thomas,6983.5,15123,158,2,13513.35,1.94
2025-12-17,bank-of-jamaica,YouTube,St James,5604.64,12137,126,1,10845.2,1.94
2025-12-17,bank-of-jamaica,YouTube,Hanover,659.98,1429,14,0,1277.08,1.94
2025-12-17,bank-of-jamaica,YouTube,Westmoreland,5930.68,12843,134,1,11476.09,1.94
2025-12-17,bank-of-jamaica,YouTube,Trelawny,5159.71,11173,116,1,9984.23,1.94
2025-12-17,bank-of-jamaica,YouTube,St Elizabeth,2375.44,5144,53,0,4596.56,1.94
2025-12-18,bank-of-jamaica,YouTube,Kingston,17979.82,37723,378,3,23946.68,1.33
2025-12-18,bank-of-jamaica,YouTube,St Andrew,17044.91,35761,358,3,22701.51,1.33
2025-12-18,bank-of-jamaica,YouTube,St Catherine,15101.64,31684,318,3,20113.34,1.33
2025-12-18,bank-of-jamaica,YouTube,Clarendon,15257.49,32011,321,3,20320.91,1.33
2025-12-18,bank-of-jamaica,YouTube,Manchester,2361.54,4954,49,0,3145.25,1.33
2025-12-18,bank-of-jamaica,YouTube,St Ann,4880.47,10239,102,1,6500.12,1.33
2025-12-18,bank-of-jamaica,YouTube,St Mary,2237.08,4693,47,0,2979.48,1.33
2025-12-18,bank-of-jamaica,YouTube,Portland,9909.79,20791,208,2,13198.49,1.33
2025-12-18,bank-of-jamaica,YouTube,St Thomas,3352.31,7033,70,0,4464.82,1.33
2025-12-18,bank-of-jamaica,YouTube,St James,5940.24,12463,125,1,7911.59,1.33
2025-12-18,bank-of-jamaica,YouTube,Hanover,1555.9,3264,32,0,2072.25,1.33
2025-12-18,bank-of-jamaica,YouTube,Westmoreland,3211.04,6737,67,0,4276.67,1.33
2025-12-18,bank-of-jamaica,YouTube,Trelawny,8083.93,16960,170,1,10766.7,1.33
2025-12-18,bank-of-jamaica,YouTube,St Elizabeth,4200.74,8813,88,0,5594.82,1.33
2025-12-19,bank-of-jamaica,YouTube,Kingston,6160.58,12977,130,1,8630.12,1.4
2025-12-19,bank-of-jamaica,YouTube,St Andrew,2882.68,6072,60,0,4038.24,1.4
2025-12-19,bank-of-jamaica,YouTube,St Catherine,12478.79,26286,263,2,17481.07,1.4
2025-12-19,bank-of-jamaica,YouTube,Clarendon,3211.78,6765,67,0,4499.26,1.4
2025-12-19,bank-of-jamaica,YouTube,Manchester,17804.15,37504,376,4,24941.17,1.4
2025-12-19,bank-of-jamaica,YouTube,St Ann,805.43,1696,17,0,1128.3,1.4
2025-12-19,bank-of-jamaica,YouTube,St Mary,3762.22,7925,79,0,5270.35,1.4
2025-12-19,bank-of-jamaica,YouTube,Portland,1919.0,4042,40,0,2688.26,1.4
2025-12-19,bank-of-jamaica,YouTube,St Thomas,223.68,471,4,0,313.34,1.4
2025-12-19,bank-of-jamaica,YouTube,St James,20238.09,42632,427,4,28350.78,1.4
2025-12-19,bank-of-jamaica,YouTube,Hanover,52.77,111,1,0,73.92,1.4
2025-12-19,bank-of-jamaica,YouTube,Westmoreland,4655.6,9807,98,1,6521.85,1.4
2025-12-19,bank-of-jamaica,YouTube,Trelawny,10546.92,22217,222,2,14774.78,1.4
2025-12-19,bank-of-jamaica,YouTube,St Elizabeth,8735.27,18401,184,2,12236.91,1.4
2025-12-20,bank-of-jamaica,YouTube,Kingston,1925.62,4190,46,0,3398.0,1.76
2025-12-20,bank-of-jamaica,YouTube,St Andrew,11680.7,25420,284,3,20612.06,1.76
2025-12-20,bank-of-jamaica,YouTube,St Catherine,46969.41,102217,1145,13,82883.41,1.76
2025-12-20,bank-of-jamaica,YouTube,Clarendon,2701.71,5879,65,0,4767.51,1.76
2025-12-20,bank-of-jamaica,YouTube,Manchester,896.39,1950,21,0,1581.79,1.76
2025-12-20,bank-of-jamaica,YouTube,St Ann,2388.34,5197,58,0,4214.53,1.76
2025-12-20,bank-of-jamaica,YouTube,St Mary,13498.53,29376,329,3,23819.85,1.76
2025-12-20,bank-of-jamaica,YouTube,Portland,3972.24,8644,96,1,7009.52,1.76
2025-12-20,bank-of-jamaica,YouTube,St Thomas,1026.04,2232,25,0,1810.58,1.76
2025-12-20,bank-of-jamaica,YouTube,St James,5292.36,11517,129,1,9339.04,1.76
2025-12-20,bank-of-jamaica,YouTube,Hanover,1.11,2,0,0,1.97,1.77
2025-12-20,bank-of-jamaica,YouTube,Westmoreland,1468.87,3196,35,0,2592.0,1.76
2025-12-20,bank-of-jamaica,YouTube,Trelawny,3140.6,6834,76,0,5541.99,1.76
2025-12-20,bank-of-jamaica,YouTube,St Elizabeth,1814.1,3947,44,0,3201.21,1.76
2025-12-21,bank-of-jamaica,YouTube,Kingston,6001.53,12749,137,1,9527.59,1.59
2025-12-21,bank-of-jamaica,YouTube,St Andrew,25855.5,54926,593,6,41046.34,1.59
2025-12-21,bank-of-jamaica,YouTube,St Catherine,4703.56,9991,108,1,7467.03,1.59
2025-12-21,bank-of-jamaica,YouTube,Clarendon,6151.18,13067,141,1,9765.17,1.59
2025-12-21,bank-of-jamaica,YouTube,Manchester,2315.25,4918,53,0,3675.52,1.59
2025-12-21,bank-of-jamaica,YouTube,St Ann,176.8,375,4,0,280.68,1.59
2025-12-21,bank-of-jamaica,YouTube,St Mary,7757.55,16479,178,2,12315.33,1.59
2025-12-21,bank-of-jamaica,YouTube,Portland,6614.31,14051,151,1,10500.41,1.59
2025-12-21,bank-of-jamaica,YouTube,St Thomas,2876.04,6109,66,0,4565.79,1.59
2025-12-21,bank-of-jamaica,YouTube,St James,6152.17,13069,141,1,9766.74,1.59
2025-12-21,bank-of-jamaica,YouTube,Hanover,1345.14,2857,30,0,2135.44,1.59
2025-12-21,bank-of-jamaica,YouTube,Westmoreland,3603.5,7655,82,0,5720.66,1.59
2025-12-21,bank-of-jamaica,YouTube,Trelawny,2989.51,6350,68,0,4745.92,1.59
2025-12-21,bank-of-jamaica,YouTube,St Elizabeth,10718.28,22769,246,2,17015.57,1.59
2025-12-22,bank-of-jamaica,YouTube,Kingston,11893.61,30240,313,6,36349.22,3.06
2025-12-22,bank-of-jamaica,YouTube,St Andrew,9817.15,24960,258,5,30003.16,3.06
2025-12-22,bank-of-jamaica,YouTube,St Catherine,7877.11,20028,207,4,24073.99,3.06
2025-12-22,bank-of-jamaica,YouTube,Clarendon,450.16,1144,11,0,1375.77,3.06
2025-12-22,bank-of-jamaica,YouTube,Manchester,954.84,2427,25,0,2918.17,3.06
2025-12-22,bank-of-jamaica,YouTube,St Ann,197.26,501,5,0,602.86,3.06
2025-12-22,bank-of-jamaica,YouTube,St Mary,655.1,1665,17,0,2002.12,3.06
2025-12-22,bank-of-jamaica,YouTube,Portland,602.76,1532,15,0,1842.16,3.06
2025-12-22,bank-of-jamaica,YouTube,St Thomas,2623.18,6669,69,1,8016.95,3.06
2025-12-22,bank-of-jamaica,YouTube,St James,1817.84,4621,47,0,5555.67,3.06
2025-12-22,bank-of-jamaica,YouTube,Hanover,6464.25,16435,170,3,19756.01,3.06
2025-12-22,bank-of-jamaica,YouTube,Westmoreland,59.85,152,1,0,182.91,3.06
2025-12-22,bank-of-jamaica,YouTube,Trelawny,638.51,1623,16,0,1951.42,3.06
2025-12-22,bank-of-jamaica,YouTube,St Elizabeth,672.25,1709,17,0,2054.52,3.06
2025-12-23,bank-of-jamaica,YouTube,Kingston,4432.47,11434,117,2,13675.05,3.09
2025-12-23,bank-of-jamaica,YouTube,St Andrew,3536.51,9123,93,1,10910.81,3.09
2025-12-23,bank-of-jamaica,YouTube,St Catherine,6535.17,16859,173,3,20162.28,3.09
2025-12-23,bank-of-jamaica,YouTube,Clarendon,9583.47,24722,253,5,29566.87,3.09
2025-12-23,bank-of-jamaica,YouTube,Manchester,1363.87,3518,36,0,4207.8,3.09
2025-12-23,bank-of-jamaica,YouTube,St Ann,3612.78,9320,95,1,11146.14,3.09
2025-12-23,bank-of-jamaica,YouTube,St Mary,1695.66,4374,44,0,5231.45,3.09
2025-12-23,bank-of-jamaica,YouTube,Portland,122.3,315,3,0,377.31,3.09
2025-12-23,bank-of-jamaica,YouTube,St Thomas,554.84,1431,14,0,1711.78,3.09
2025-12-23,bank-of-jamaica,YouTube,St James,1580.01,4076,41,0,4874.64,3.09
2025-12-23,bank-of-jamaica,YouTube,Hanover,20.66,53,0,0,63.74,3.09
2025-12-23,bank-of-jamaica,YouTube,Westmoreland,42.93,110,1,0,132.45,3.09
2025-12-23,bank-of-jamaica,YouTube,Trelawny,131.76,339,3,0,406.5,3.09
2025-12-23,bank-of-jamaica,YouTube,St Elizabeth,15.18,39,0,0,46.84,3.09
2025-12-24,bank-of-jamaica,YouTube,Kingston,8840.16,18619,212,2,16932.99,1.92
2025-12-24,bank-of-jamaica,YouTube,St Andrew,4286.21,9027,103,1,8210.07,1.92
2025-12-24,bank-of-jamaica,YouTube,St Catherine,8289.24,17458,199,2,15877.73,1.92
2025-12-24,bank-of-jamaica,YouTube,Clarendon,15510.27,32667,373,4,29709.35,1.92
2025-12-24,bank-of-jamaica,YouTube,Manchester,11409.44,24030,274,3,21854.35,1.92
2025-12-24,bank-of-jamaica,YouTube,St Ann,5379.2,11329,129,1,10303.65,1.92
2025-12-24,bank-of-jamaica,YouTube,St Mary,1466.32,3088,35,0,2808.68,1.92
2025-12-24,bank-of-jamaica,YouTube,Portland,4514.11,9507,108,1,8646.61,1.92
2025-12-24,bank-of-jamaica,YouTube,St Thomas,835.83,1760,20,0,1601.01,1.92
2025-12-24,bank-of-jamaica,YouTube,St James,14641.82,30838,352,4,28045.87,1.92
2025-12-24,bank-of-jamaica,YouTube,Hanover,822.18,1731,19,0,1574.85,1.92
2025-12-24,bank-of-jamaica,YouTube,Westmoreland,3044.45,6412,73,0,5831.53,1.92
2025-12-24,bank-of-jamaica,YouTube,Trelawny,16992.06,35788,408,5,32547.66,1.92
2025-12-24,bank-of-jamaica,YouTube,St Elizabeth,7990.3,16829,192,2,15305.11,1.92
2025-12-25,bank-of-jamaica,YouTube,Kingston,18005.88,39840,466,7,43684.66,2.43
2025-12-25,bank-of-jamaica,YouTube,St Andrew,13542.75,29964,350,5,32856.51,2.43
2025-12-25,bank-of-jamaica,YouTube,St Catherine,8072.38,17861,208,3,19584.67,2.43
2025-12-25,bank-of-jamaica,YouTube,Clarendon,14480.04,32038,374,6,35130.49,2.43
2025-12-25,bank-of-jamaica,YouTube,Manchester,4230.95,9361,109,1,10264.84,2.43
2025-12-25,bank-of-jamaica,YouTube,St Ann,3148.77,6967,81,1,7639.33,2.43
2025-12-25,bank-of-jamaica,YouTube,St Mary,1352.28,2992,35,0,3280.81,2.43
2025-12-25,bank-of-jamaica,YouTube,Portland,9841.97,21776,254,4,23877.94,2.43
2025-12-25,bank-of-jamaica,YouTube,St Thomas,6069.24,13428,157,2,14724.78,2.43
2025-12-25,bank-of-jamaica,YouTube,St James,8034.4,17777,207,3,19492.53,2.43
2025-12-25,bank-of-jamaica,YouTube,Hanover,2825.94,6252,73,1,6856.1,2.43
2025-12-25,bank-of-jamaica,YouTube,Westmoreland,2549.07,5640,65,1,6184.39,2.43
2025-12-25,bank-of-jamaica,YouTube,Trelawny,1051.63,2326,27,0,2551.39,2.43
2025-12-25,bank-of-jamaica,YouTube,St Elizabeth,675.31,1494,17,0,1638.4,2.43
2025-12-26,bank-of-jamaica,YouTube,Kingston,3088.14,6234,74,0,6053.0,1.96
2025-12-26,bank-of-jamaica,YouTube,St Andrew,30148.91,60863,724,9,59094.33,1.96
2025-12-26,bank-of-jamaica,YouTube,St Catherine,14063.92,28391,337,4,27566.44,1.96
2025-12-26,bank-of-jamaica,YouTube,Clarendon,2767.39,5586,66,0,5424.32,1.96
2025-12-26,bank-of-jamaica,YouTube,Manchester,12952.6,26148,311,4,25388.15,1.96
2025-12-26,bank-of-jamaica,YouTube,St Ann,1656.59,3344,39,0,3247.05,1.96
2025-12-26,bank-of-jamaica,YouTube,St Mary,1896.06,3827,45,0,3716.43,1.96
2025-12-26,bank-of-jamaica,YouTube,Portland,2458.86,4963,59,0,4819.56,1.96
2025-12-26,bank-of-jamaica,YouTube,St Thomas,7412.56,14964,178,2,14529.23,1.96
2025-12-26,bank-of-jamaica,YouTube,St James,7826.86,15800,188,2,15341.28,1.96
2025-12-26,bank-of-jamaica,YouTube,Hanover,804.56,1624,19,0,1577.01,1.96
2025-12-26,bank-of-jamaica,YouTube,Westmoreland,2736.58,5524,65,0,5363.93,1.96
2025-12-26,bank-of-jamaica,YouTube,Trelawny,1710.6,3453,41,0,3352.91,1.96
2025-12-26,bank-of-jamaica,YouTube,St Elizabeth,13091.52,26428,314,4,25660.44,1.96
2025-12-27,bank-of-jamaica,YouTube,Kingston,9458.62,19836,226,1,11549.44,1.22
2025-12-27,bank-of-jamaica,YouTube,St Andrew,3548.38,7441,84,0,4332.75,1.22
2025-12-27,bank-of-jamaica,YouTube,St Catherine,3399.36,7129,81,0,4150.79,1.22
2025-12-27,bank-of-jamaica,YouTube,Clarendon,7026.39,14735,168,1,8579.57,1.22
2025-12-27,bank-of-jamaica,YouTube,Manchester,1531.55,3211,36,0,1870.09,1.22
2025-12-27,bank-of-jamaica,YouTube,St Ann,9332.24,19571,223,1,11395.12,1.22
2025-12-27,bank-of-jamaica,YouTube,St Mary,47.56,99,1,0,58.07,1.22
2025-12-27,bank-of-jamaica,YouTube,Portland,8250.99,17303,197,1,10074.86,1.22
2025-12-27,bank-of-jamaica,YouTube,St Thomas,2942.4,6170,70,0,3592.82,1.22
2025-12-27,bank-of-jamaica,YouTube,St James,9685.51,20312,231,1,11826.48,1.22
2025-12-27,bank-of-jamaica,YouTube,Hanover,8248.94,17299,197,1,10072.36,1.22
2025-12-27,bank-of-jamaica,YouTube,Westmoreland,13.4,28,0,0,16.36,1.22
2025-12-27,bank-of-jamaica,YouTube,Trelawny,5652.02,11853,135,1,6901.39,1.22
2025-12-27,bank-of-jamaica,YouTube,St Elizabeth,791.64,1660,18,0,966.63,1.22
2025-12-28,bank-of-jamaica,YouTube,Kingston,6389.22,14473,152,1,10669.52,1.67
2025-12-28,bank-of-jamaica,YouTube,St Andrew,4794.68,10861,114,1,8006.75,1.67
2025-12-28,bank-of-jamaica,YouTube,St Catherine,3226.99,7310,76,0,5388.83,1.67
2025-12-28,bank-of-jamaica,YouTube,Clarendon,14306.64,32409,341,3,23891.0,1.67
2025-12-28,bank-of-jamaica,YouTube,Manchester,1931.08,4374,46,0,3224.77,1.67
2025-12-28,bank-of-jamaica,YouTube,St Ann,7385.5,16730,176,2,12333.24,1.67
2025-12-28,bank-of-jamaica,YouTube,St Mary,18100.09,41002,431,5,30225.8,1.67
2025-12-28,bank-of-jamaica,YouTube,Portland,4116.76,9325,98,1,6874.68,1.67
2025-12-28,bank-of-jamaica,YouTube,St Thomas,856.31,1939,20,0,1429.98,1.67
2025-12-28,bank-of-jamaica,YouTube,St James,4597.17,10414,109,1,7676.92,1.67
2025-12-28,bank-of-jamaica,YouTube,Hanover,3670.31,8314,87,1,6129.15,1.67
2025-12-28,bank-of-jamaica,YouTube,Westmoreland,110.97,251,2,0,185.31,1.67
2025-12-28,bank-of-jamaica,YouTube,Trelawny,10521.48,23834,250,2,17570.09,1.67
2025-12-28,bank-of-jamaica,YouTube,St Elizabeth,6357.98,14402,151,1,10617.35,1.67
2025-12-29,bank-of-jamaica,YouTube,Kingston,5017.66,8117,84,0,2567.05,0.51
2025-12-29,bank-of-jamaica,YouTube,St Andrew,8979.27,14526,151,0,4593.82,0.51
2025-12-29,bank-of-jamaica,YouTube,St Catherine,6518.76,10545,110,0,3335.01,0.51
2025-12-29,bank-of-jamaica,YouTube,Clarendon,671.71,1086,11,0,343.65,0.51
2025-12-29,bank-of-jamaica,YouTube,Manchester,506.59,819,8,0,259.17,0.51
2025-12-29,bank-of-jamaica,YouTube,St Ann,5822.99,9420,98,0,2979.06,0.51
2025-12-29,bank-of-jamaica,YouTube,St Mary,2249.17,3638,38,0,1150.68,0.51
2025-12-29,bank-of-jamaica,YouTube,Portland,475.7,769,8,0,243.37,0.51
2025-12-29,bank-of-jamaica,YouTube,St Thomas,2943.35,4761,49,0,1505.83,0.51
2025-12-29,bank-of-jamaica,YouTube,St James,386.79,625,6,0,197.88,0.51
2025-12-29,bank-of-jamaica,YouTube,Hanover,189.47,306,3,0,96.93,0.51
2025-12-29,bank-of-jamaica,YouTube,Westmoreland,127.5,206,2,0,65.23,0.51
2025-12-29,bank-of-jamaica,YouTube,Trelawny,646.07,1045,10,0,330.53,0.51
2025-12-29,bank-of-jamaica,YouTube,St Elizabeth,9912.53,16036,167,0,5071.28,0.51
2025-12-30,bank-of-jamaica,YouTube,Kingston,5748.84,11888,124,1,11194.04,1.95
2025-12-30,bank-of-jamaica,YouTube,St Andrew,2025.0,4187,43,0,3943.04,1.95
2025-12-30,bank-of-jamaica,YouTube,St Catherine,21061.47,43553,457,6,41010.54,1.95
2025-12-30,bank-of-jamaica,YouTube,Clarendon,1984.16,4103,43,0,3863.52,1.95
2025-12-30,bank-of-jamaica,YouTube,Manchester,15089.43,31203,327,4,29381.88,1.95
2025-12-30,bank-of-jamaica,YouTube,St Ann,3017.2,6239,65,0,5875.03,1.95
2025-12-30,bank-of-jamaica,YouTube,St Mary,32.72,67,0,0,63.72,1.95
2025-12-30,bank-of-jamaica,YouTube,Portland,2596.48,5369,56,0,5055.83,1.95
2025-12-30,bank-of-jamaica,YouTube,St Thomas,2451.72,5069,53,0,4773.95,1.95
2025-12-30,bank-of-jamaica,YouTube,St James,8325.35,17216,180,2,16210.98,1.95
2025-12-30,bank-of-jamaica,YouTube,Hanover,377.55,780,8,0,735.16,1.95
2025-12-30,bank-of-jamaica,YouTube,Westmoreland,199.58,412,4,0,388.62,1.95
2025-12-30,bank-of-jamaica,YouTube,Trelawny,2341.48,4841,50,0,4559.28,1.95
2025-12-30,bank-of-jamaica,YouTube,St Elizabeth,1999.18,4134,43,0,3892.77,1.95
2025-12-31,bank-of-jamaica,YouTube,Kingston,4683.88,10900,117,1,7318.33,1.56
2025-12-31,bank-of-jamaica,YouTube,St Andrew,2482.23,5776,62,0,3878.37,1.56
2025-12-31,bank-of-jamaica,YouTube,St Catherine,2325.43,5411,58,0,3633.37,1.56
2025-12-31,bank-of-jamaica,YouTube,Clarendon,7390.58,17198,185,1,11547.43,1.56
2025-12-31,bank-of-jamaica,YouTube,Manchester,5028.36,11701,126,1,7856.57,1.56
2025-12-31,bank-of-jamaica,YouTube,St Ann,3462.07,8056,86,0,5409.32,1.56
2025-12-31,bank-of-jamaica,YouTube,St Mary,3720.69,8658,93,0,5813.4,1.56
2025-12-31,bank-of-jamaica,YouTube,Portland,139.52,324,3,0,218.0,1.56
2025-12-31,bank-of-jamaica,YouTube,St Thomas,7924.26,18440,198,2,12381.28,1.56
2025-12-31,bank-of-jamaica,YouTube,St James,6015.41,13998,151,1,9398.78,1.56
2025-12-31,bank-of-jamaica,YouTube,Hanover,7415.08,17255,186,1,11585.71,1.56
2025-12-31,bank-of-jamaica,YouTube,Westmoreland,211.27,491,5,0,330.09,1.56
2025-12-31,bank-of-jamaica,YouTube,Trelawny,12380.55,28811,310,3,19344.01,1.56
2025-12-31,bank-of-jamaica,YouTube,St Elizabeth,6050.03,14079,151,1,9452.88,1.56
2026-01-01,bank-of-jamaica,YouTube,Kingston,40685.29,86397,887,9,58348.12,1.43
2026-01-01,bank-of-jamaica,YouTube,St Andrew,7196.15,15281,157,1,10320.23,1.43
2026-01-01,bank-of-jamaica,YouTube,St Catherine,15758.6,33464,343,3,22599.92,1.43
2026-01-01,bank-of-jamaica,YouTube,Clarendon,4758.95,10105,103,1,6824.97,1.43
2026-01-01,bank-of-jamaica,YouTube,Manchester,9967.93,21167,217,2,14295.33,1.43
2026-01-01,bank-of-jamaica,YouTube,St Ann,586.87,1246,12,0,841.65,1.43
2026-01-01,bank-of-jamaica,YouTube,St Mary,2790.12,5924,60,0,4001.4,1.43
2026-01-01,bank-of-jamaica,YouTube,Portland,335.47,712,7,0,481.1,1.43
2026-01-01,bank-of-jamaica,YouTube,St Thomas,1205.33,2559,26,0,1728.6,1.43
2026-01-01,bank-of-jamaica,YouTube,St James,15222.23,32325,332,3,21830.7,1.43
2026-01-01,bank-of-jamaica,YouTube,Hanover,1588.54,3373,34,0,2278.18,1.43
2026-01-01,bank-of-jamaica,YouTube,Westmoreland,10357.13,21993,226,2,14853.5,1.43
2026-01-01,bank-of-jamaica,YouTube,Trelawny,1231.4,2614,26,0,1765.99,1.43
2026-01-01,bank-of-jamaica,YouTube,St Elizabeth,765.59,1625,16,0,1097.96,1.43
2026-01-02,bank-of-jamaica,YouTube,Kingston,2829.23,6038,62,0,4935.87,1.74
2026-01-02,bank-of-jamaica,YouTube,St Andrew,35227.1,75187,772,10,61457.03,1.74
2026-01-02,bank-of-jamaica,YouTube,St Catherine,8117.63,17325,177,2,14161.97,1.74
2026-01-02,bank-of-jamaica,YouTube,Clarendon,11431.76,24399,250,3,19943.8,1.74
2026-01-02,bank-of-jamaica,YouTube,Manchester,8592.44,18339,188,2,14990.34,1.74
2026-01-02,bank-of-jamaica,YouTube,St Ann,13727.15,29298,300,4,23948.31,1.74
2026-01-02,bank-of-jamaica,YouTube,St Mary,607.3,1296,13,0,1059.48,1.74
2026-01-02,bank-of-jamaica,YouTube,Portland,1653.08,3528,36,0,2883.95,1.74
2026-01-02,bank-of-jamaica,YouTube,St Thomas,9307.8,19866,204,2,16238.35,1.74
2026-01-02,bank-of-jamaica,YouTube,St James,16788.39,35832,367,4,29288.94,1.74
2026-01-02,bank-of-jamaica,YouTube,Hanover,232.04,495,5,0,404.81,1.74
2026-01-02,bank-of-jamaica,YouTube,Westmoreland,1452.07,3099,31,0,2533.27,1.74
2026-01-02,bank-of-jamaica,YouTube,Trelawny,110.36,235,2,0,192.53,1.74
2026-01-02,bank-of-jamaica,YouTube,St Elizabeth,1972.71,4210,43,0,3441.57,1.74
2026-01-03,bank-of-jamaica,YouTube,Kingston,14985.15,30704,355,3,24357.74,1.63
2026-01-03,bank-of-jamaica,YouTube,St Andrew,4829.32,9895,114,1,7849.87,1.63
2026-01-03,bank-of-jamaica,YouTube,St Catherine,1844.7,3779,43,0,2998.49,1.63
2026-01-03,bank-of-jamaica,YouTube,Clarendon,1308.64,2681,31,0,2127.15,1.63
2026-01-03,bank-of-jamaica,YouTube,Manchester,7540.62,15450,178,1,12256.96,1.63
2026-01-03,bank-of-jamaica,YouTube,St Ann,7752.62,15885,183,2,12601.56,1.63
2026-01-03,bank-of-jamaica,YouTube,St Mary,6232.1,12769,147,1,10130.03,1.63
2026-01-03,bank-of-jamaica,YouTube,Portland,2316.89,4747,54,0,3766.01,1.63
2026-01-03,bank-of-jamaica,YouTube,St Thomas,5802.25,11888,137,1,9431.32,1.63
2026-01-03,bank-of-jamaica,YouTube,St James,3620.52,7418,85,0,5885.01,1.63
2026-01-03,bank-of-jamaica,YouTube,Hanover,3189.66,6535,75,0,5184.66,1.63
2026-01-03,bank-of-jamaica,YouTube,Westmoreland,1475.65,3023,35,0,2398.61,1.63
2026-01-03,bank-of-jamaica,YouTube,Trelawny,427.28,875,10,0,694.52,1.63
2026-01-03,bank-of-jamaica,YouTube,St Elizabeth,14546.83,29806,345,3,23645.27,1.63
2026-01-04,bank-of-jamaica,YouTube,Kingston,21297.24,47020,559,7,44078.98,2.07
2026-01-04,bank-of-jamaica,YouTube,St Andrew,5983.85,13211,157,2,12384.79,2.07
2026-01-04,bank-of-jamaica,YouTube,St Catherine,18124.36,40015,475,6,37512.06,2.07
2026-01-04,bank-of-jamaica,YouTube,Clarendon,3923.86,8663,102,1,8121.23,2.07
2026-01-04,bank-of-jamaica,YouTube,Manchester,88.43,195,2,0,183.03,2.07
